Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,cape,tr_cape
2011.04,1331.51,23.73,82.16,224.906,2011.29,3.46,1492.03,26.59,777942.86,92.07,48004.43,23.14,25.53
2011.05,1338.31,24.04,83.02,225.964,2011.37,3.17,1492.62,26.81,779419.56,92.59,48348.15,23.06,25.42
2011.06,1287.29,24.34,83.87,225.722,2011.46,3,1437.26,27.18,751692.3,93.64,48974.54,22.1,24.36
2011.07,1325.19,24.62,84.91,225.922,2011.54,3,1478.27,27.46,774335.33,94.71,49612.68,22.61,24.92
2011.08,1185.31,24.9,85.94,226.545,2011.62,2.3,1318.59,27.7,691905.09,95.61,50168,20.05,22.09
2011.09,1173.88,25.18,86.98,226.889,2011.71,1.98,1303.9,27.97,685417.11,96.61,50786.78,19.7,21.71
2011.10,1207.22,25.6,86.97,226.421,2011.79,2.15,1343.7,28.49,707589.01,96.8,50975.81,20.16,22.21
2011.11,1226.42,26.01,86.96,226.23,2011.87,2.01,1366.22,28.98,720721.3,96.87,51103.15,20.35,22.42
2011.12,1243.32,26.43,86.95,225.672,2011.96,1.98,1388.48,29.52,733756.95,97.1,51314.36,20.52,22.62
2012.01,1300.58,26.74,87.48,226.665,2012.04,1.97,1446.06,29.73,765496.05,97.27,51489.02,21.21,23.39
2012.02,1352.49,27.04,88.01,227.663,2012.12,1.97,1497.18,29.94,793880.27,97.43,51659.83,21.8,24.03
2012.03,1389.24,27.35,88.54,229.392,2012.21,2.17,1526.27,30.05,810633.08,97.27,51663.83,22.05,24.32
2012.04,1386.43,27.67,88.33,230.085,2012.29,2.05,1518.6,30.31,807898.37,96.75,51473.47,21.78,24.02
2012.05,1341.27,28,88.13,229.815,2012.37,1.8,1470.86,30.7,783862.17,96.64,51502.8,20.94,23.1
2012.06,1323.48,28.32,87.92,229.478,2012.46,1.62,1453.48,31.1,775982.5,96.56,51549.23,20.55,22.67
2012.07,1359.78,28.74,87.45,229.104,2012.54,1.53,1495.78,31.62,799974.09,96.19,51445.87,21,23.17
2012.08,1403.45,29.17,86.97,230.379,2012.62,1.68,1535.28,31.91,822518.13,95.14,50972.35,21.41,23.63
2012.09,1443.42,29.59,86.5,231.407,2012.71,1.72,1571.99,32.23,843624.02,94.2,50555.96,21.78,24.04
2012.10,1437.82,30.14,86.5,231.317,2012.79,1.75,1566.5,32.84,842146.7,94.24,50665.94,21.58,23.82
2012.11,1394.51,30.7,86.51,230.221,2012.87,1.65,1526.54,33.6,822173.37,94.7,51002.49,20.9,23.07
2012.12,1422.29,31.25,86.51,229.601,2012.96,1.72,1561.16,34.3,842355.75,94.96,51235.82,21.24,23.46
2013.01,1480.4,31.54,86.91,230.28,2013.04,1.91,1620.15,34.51,875738.23,95.11,51410.09,21.9,24.19
2013.02,1512.31,31.82,87.3,232.166,2013.12,1.98,1641.63,34.54,888903.38,94.77,51315.03,22.05,24.37
2013.03,1550.83,32.11,87.7,232.773,2013.21,1.96,1679.05,34.76,910736.28,94.95,51502.47,22.42,24.78
2013.04,1570.7,32.5,88.78,232.531,2013.29,1.76,1702.34,35.22,924957.03,96.22,52282.91,22.6,24.98
2013.05,1639.84,32.88,89.87,232.945,2013.37,1.93,1774.11,35.58,965566.93,97.23,52915.09,23.41,25.88
2013.06,1618.77,33.27,90.95,233.504,2013.46,2.3,1747.12,35.91,952507.3,98.16,53516.27,22.93,25.35
2013.07,1668.68,33.65,92.09,233.596,2013.54,2.58,1800.28,36.3,983137.55,99.35,54256.74,23.49,25.98
2013.08,1670.09,34.02,93.23,233.877,2013.62,2.74,1799.64,36.66,984454.51,100.46,54955.54,23.36,25.83
2013.09,1687.17,34.4,94.37,234.149,2013.71,2.81,1815.93,37.03,995055.06,101.57,55657.31,23.44,25.92
2013.10,1720.03,34.6,96.31,233.546,2013.79,2.62,1856.08,37.33,1018759.1,103.93,57045.57,23.83,26.36
2013.11,1783.54,34.79,98.26,233.069,2013.87,2.72,1928.55,37.62,1060258.35,106.25,58410.49,24.64,27.25
2013.12,1807.78,34.99,100.2,233.049,2013.96,2.9,1954.93,37.84,1076494.01,108.36,59666.94,24.86,27.48
2014.01,1822.36,35.4,100.42,233.916,2014.04,2.86,1963.39,38.14,1082904.24,108.19,59670.78,24.86,27.47
2014.02,1817.04,35.82,100.63,234.781,2014.12,2.71,1950.45,38.45,1077531.93,108.02,59677.07,24.59,27.17
2014.03,1863.52,36.23,100.85,236.293,2014.21,2.72,1987.54,38.64,1099802.9,107.56,59519.15,24.96,27.57
2014.04,1864.26,36.61,101.61,237.072,2014.29,2.71,1981.8,38.92,1098419.1,108.01,59866.49,24.79,27.37
2014.05,1889.77,37,102.36,237.9,2014.37,2.56,2001.92,39.19,1111384.45,108.44,60200.46,24.94,27.54
2014.06,1947.09,37.38,103.12,238.343,2014.46,2.6,2058.81,39.52,1144794.86,109.04,60629.58,25.56,28.21
2014.07,1973.1,37.75,104.07,238.25,2014.54,2.54,2087.13,39.93,1162390.64,110.08,61307.65,25.82,28.49
2014.08,1961.53,38.12,105.01,237.852,2014.62,2.42,2078.36,40.39,1159382.74,111.27,62069.22,25.62,28.26
2014.09,1993.23,38.49,105.96,238.031,2014.71,2.53,2110.36,40.75,1179127.8,112.19,62682.37,25.92,28.58
2014.10,1937.27,38.81,104.74,237.433,2014.79,2.3,2056.28,41.19,1150828.01,111.18,62222.39,25.16,27.74
2014.11,2044.57,39.12,103.53,236.151,2014.87,2.33,2181.95,41.75,1223110.01,110.48,61932.09,26.61,29.32
2014.12,2054.27,39.44,102.31,234.812,2014.96,2.21,2204.8,42.33,1237897.95,109.81,61651.75,26.79,29.52
2015.01,2028.18,39.9,101.29,233.707,2015.04,1.88,2187.09,43.02,1229967.75,109.23,61426.22,26.49,29.17
2015.02,2082.2,40.35,100.27,234.722,2015.12,1.98,2235.64,43.33,1259297.72,107.66,60642.49,27,29.72
2015.03,2079.99,40.81,99.25,236.119,2015.21,2.04,2220.05,43.56,1252563.02,105.93,59768.02,26.73,29.42
2015.04,2094.86,41.12,97.8,236.599,2015.29,1.94,2231.39,43.8,1261017.72,104.18,58873.5,26.79,29.48
2015.05,2111.94,41.43,96.36,237.805,2015.37,2.2,2238.17,43.91,1266919.64,102.12,57802.85,26.81,29.49
2015.06,2099.29,41.74,94.91,238.638,2015.46,2.36,2217,44.08,1257014.55,100.23,56830.29,26.5,29.14
2015.07,2094.14,42,93.49,238.654,2015.54,2.32,2211.41,44.35,1255942.18,98.73,56071.81,26.38,29.01
2015.08,2039.87,42.25,92.08,238.316,2015.62,2.17,2157.16,44.68,1227244.1,97.37,55395.95,25.69,28.25
2015.09,1944.41,42.51,90.66,237.945,2015.71,2.17,2059.42,45.02,1173771.18,96.02,54728.22,24.5,26.94
2015.10,2024.81,42.8,89.28,237.838,2015.79,2.07,2145.54,45.36,1225009.9,94.61,54016.41,25.49,28.03
2015.11,2080.62,43.1,87.91,237.336,2015.87,2.26,2209.34,45.76,1263614.83,93.34,53388.01,26.23,28.83
2015.12,2054.08,43.39,86.53,236.525,2015.96,2.24,2188.63,46.23,1253977.34,92.2,52824.94,25.97,28.54
2016.01,1918.6,43.55,86.5,236.916,2016.04,2.09,2040.91,46.33,1171548.36,92.01,52819.21,24.21,26.61
2016.02,1904.42,43.72,86.47,237.111,2016.12,1.78,2024.16,46.47,1164156.03,91.91,52858.39,24,26.39
2016.03,2021.95,43.88,86.44,238.132,2016.21,1.89,2139.86,46.44,1232927.44,91.48,52708.65,25.37,27.89
2016.04,2075.54,44.07,86.6,239.261,2016.29,1.81,2186.21,46.42,1261862.08,91.22,52650.04,25.92,28.5
2016.05,2065.55,44.27,86.76,240.229,2016.37,1.81,2166.92,46.44,1252961.98,91.02,52628.59,25.69,28.24
2016.06,2083.89,44.46,86.92,241.018,2016.46,1.64,2179,46.49,1262188.98,90.89,52646.48,25.84,28.4
2016.07,2148.9,44.65,87.64,240.628,2016.54,1.5,2250.62,46.76,1305931.66,91.79,53262.69,26.69,29.33
2016.08,2170.95,44.84,88.37,240.849,2016.62,1.56,2271.63,46.92,1320390.07,92.46,53745.35,26.95,29.61
2016.09,2157.69,45.03,89.09,241.428,2016.71,1.63,2252.34,47.01,1311454.8,93,54149.35,26.73,29.36
2016.10,2143.02,45.25,90.91,241.729,2016.79,1.76,2234.24,47.18,1303205.63,94.78,55283.86,26.53,29.13
2016.11,2164.99,45.48,92.73,241.353,2016.87,2.14,2260.66,47.49,1320925.18,96.83,56577.35,26.85,29.48
2016.12,2246.63,45.7,94.55,241.432,2016.96,2.49,2345.14,47.7,1372610.48,98.7,57766.66,27.87,30.59
2017.01,2275.12,45.93,96.46,242.839,2017.04,2.43,2361.12,47.66,1384287.9,100.11,58692.74,28.06,30.79
2017.02,2329.91,46.15,98.38,243.603,2017.12,2.42,2410.4,47.75,1415511.45,101.78,59767.67,28.66,31.43
2017.03,2366.82,46.38,100.29,243.801,2017.21,2.48,2446.6,47.94,1439114.14,103.67,60980.03,29.09,31.89
2017.04,2359.31,46.66,101.53,244.524,2017.29,2.3,2431.62,48.09,1432663.43,104.65,61654.93,28.9,31.67
2017.05,2395.35,46.94,102.78,244.733,2017.37,2.3,2466.66,48.34,1455679.41,105.84,62458.46,29.31,32.1
2017.06,2433.99,47.22,104.02,244.955,2017.46,2.19,2504.18,48.58,1480209.97,107.02,63258.86,29.75,32.56
2017.07,2454.1,47.54,105.04,244.786,2017.54,2.32,2526.61,48.94,1495880.82,108.14,64026.45,30,32.82
2017.08,2456.22,47.85,106.06,245.519,2017.62,2.21,2521.24,49.12,1495126.69,108.87,64559.83,29.91,32.71
2017.09,2492.84,48.17,107.08,246.819,2017.71,2.2,2545.36,49.18,1511855.99,109.34,64941.81,30.17,32.97
2017.10,2557,48.42,108.01,246.663,2017.79,2.36,2612.52,49.47,1554197.34,110.36,65652.73,30.92,33.78
2017.11,2593.61,48.68,108.95,246.669,2017.87,2.35,2649.86,49.73,1578876.8,111.31,66321.99,31.3,34.17
2017.12,2664.34,48.93,109.88,246.524,2017.96,2.4,2723.73,50.02,1625371.8,112.33,67031.93,32.09,35.02
2018.01,2789.8,49.29,111.73,247.867,2018.04,2.58,2836.53,50.11,1695178.95,113.6,67893.04,33.31,36.33
2018.02,2705.16,49.64,113.59,248.991,2018.12,2.86,2738.05,50.25,1638830.92,114.97,68812.69,32.04,34.93
2018.03,2702.77,50,115.44,249.554,2018.21,2.84,2729.46,50.49,1636207.58,116.58,69885.27,31.81,34.68
2018.04,2653.63,50.33,,250.546,2018.29,2.87,2669.23,50.63,1602627.6,,,30.97,33.75
2018.05,2701.49,50.66,,251.588,2018.37,2.98,2706.12,50.75,1627313.83,,,31.34,34.18
2018.06,2754.35,50.99,,251.989,2018.46,2.91,2754.68,51,1659070.69,,,31.83,34.75
2018.07,2793.64,,,252.006,2018.54,2.89,2793.78,,1682623.34,,,32.2,35.12
2018.08,2857.82,,,252.015,2018.62,2.89,2857.87,,1721221.22,,,32.84,35.8
2018.09,2896.72,,,252.019,2018.71,,2896.72,,1744620.67,,,33.18,36.15
