Date,SPX_Index,Large_Value_Index,Small_Growth_Index,EAFE_Index,EM_Index,AGG_Index,IG_Corps_Index,Tsy_Index,MBS_Index,Muni_Index,SPX_ETF,Large_Value_ETF,Small_Growth_ETF,EAFE_ETF,EM_ETF,AGG_ETF,IG_Corps_ETF,Tsy_ETF,MBS_ETF,Muni_ETF
6/26/1980,118.41,64.617,48.192,194.45,#N/A N/A,131.02,141.49,136.04,130.86,102.5678,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/27/1980,118.2164,64.617,48.192,194.74,#N/A N/A,131.02,141.49,136.04,130.86,102.5678,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
6/30/1980,116.9527,65.974,50.594,195.38,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/1/1980,117.6591,65.974,50.594,193.26,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/2/1980,118.4269,65.974,50.594,194.04,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/3/1980,120.2491,65.974,50.594,195.22,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/4/1980,120.2491,65.974,50.594,195.97,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/7/1980,121.0989,65.974,50.594,196.8,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/8/1980,120.6382,65.974,50.594,197.68,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/9/1980,120.7815,65.974,50.594,197.47,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/10/1980,119.727,65.974,50.594,197.69,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/11/1980,120.6382,65.974,50.594,196.91,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/14/1980,122.8597,65.974,50.594,196.14,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/15/1980,122.1328,65.974,50.594,196.53,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/16/1980,122.4707,65.974,50.594,197.23,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/17/1980,124.3237,65.974,50.594,198.29,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/18/1980,124.9379,65.974,50.594,198.29,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/21/1980,125.4191,65.974,50.594,198.39,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/22/1980,125.0915,65.974,50.594,198.2,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/23/1980,124.8253,65.974,50.594,196.99,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/24/1980,124.682,65.974,50.594,197.08,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/25/1980,123.648,65.974,50.594,197.23,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/28/1980,124.3134,65.974,50.594,195.74,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/29/1980,125.3065,65.974,50.594,195.53,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/30/1980,125.1324,65.974,50.594,195.3,#N/A N/A,133.49,145.01,140.02,132.98,103.3289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/31/1980,125.0915,69.022,57.152,193.69,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/1/1980,124.6185,69.022,57.152,192.58,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/4/1980,124.3821,69.022,57.152,192.82,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/5/1980,124.1353,69.022,57.152,193.29,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/6/1980,124.9681,69.022,57.152,193.29,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/7/1980,126.7673,69.022,57.152,194.04,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/8/1980,127.086,69.022,57.152,194.38,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/11/1980,128.2889,69.022,57.152,195.57,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/12/1980,127.2711,69.022,57.152,196.9,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/13/1980,126.7467,69.022,57.152,197.11,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/14/1980,128.7721,69.022,57.152,197.34,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/15/1980,129.2554,69.022,57.152,198.14,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/18/1980,126.8598,69.022,57.152,197.47,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/19/1980,126.0476,69.022,57.152,197.84,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/20/1980,127.2505,69.022,57.152,198.85,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/21/1980,128.988,69.022,57.152,199.31,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/22/1980,129.5638,69.022,57.152,199.52,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/25/1980,128.6796,69.022,57.152,199.6,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/26/1980,128.3506,69.022,57.152,200.71,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/27/1980,126.9935,69.022,57.152,200.56,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/28/1980,125.513,69.022,57.152,199.86,#N/A N/A,130.73,141.13,134.53,127.9,99.6413,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/29/1980,126.3561,69.426,61.776,199.66,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/1/1980,126.3561,69.426,61.776,199.58,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/2/1980,127.7499,69.426,61.776,201.98,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/3/1980,130.2176,69.426,61.776,202.85,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/4/1980,129.4948,69.426,61.776,203.64,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/5/1980,128.9373,69.426,61.776,203.3,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/8/1980,127.3163,69.426,61.776,203.45,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/9/1980,128.101,69.426,61.776,204,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/10/1980,128.865,69.426,61.776,204.07,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/11/1980,129.7426,69.426,61.776,205.02,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/12/1980,129.6187,69.426,61.776,207.01,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/15/1980,129.7529,69.426,61.776,206.55,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/16/1980,130.8577,69.426,61.776,206.09,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/17/1980,133.0569,69.426,61.776,207.2,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/18/1980,132.5716,69.426,61.776,207.11,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/19/1980,133.4493,69.426,61.776,207.27,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/22/1980,134.6366,69.426,61.776,206.95,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/23/1980,133.6351,69.426,61.776,205.24,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/24/1980,134.6056,69.426,61.776,204.6,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/25/1980,132.902,69.426,61.776,205.75,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/26/1980,130.455,69.426,61.776,205.99,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/29/1980,127.5537,69.426,61.776,204.62,#N/A N/A,126.05,135.38,129.19,122.54,95.4289,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/30/1980,130.073,69.958,64.825,205.89,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/1/1980,131.8044,69.958,64.825,208.3,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/2/1980,132.7997,69.958,64.825,208.91,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/3/1980,134.0853,69.958,64.825,209.58,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/6/1980,136.5736,69.958,64.825,211.23,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/7/1980,135.8167,69.958,64.825,209.84,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/8/1980,136.4906,69.958,64.825,209.01,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/9/1980,135.8582,69.958,64.825,209.18,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/10/1980,135.0806,69.958,64.825,209.6,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/13/1980,136.8846,69.958,64.825,211.15,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/14/1980,136.8742,69.958,64.825,212.7,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/15/1980,138.616,69.958,64.825,213.01,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/16/1980,137.0816,69.958,64.825,213.78,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/17/1980,136.3558,69.958,64.825,213.51,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/20/1980,137.4859,69.958,64.825,214.47,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/21/1980,136.6876,69.958,64.825,214.4,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/22/1980,136.7705,69.958,64.825,214.62,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/23/1980,134.2927,69.958,64.825,214.45,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/24/1980,134.6244,69.958,64.825,213.49,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/27/1980,132.582,69.958,64.825,212.29,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/28/1980,132.7582,69.958,64.825,212.37,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/29/1980,132.6131,69.958,64.825,213.68,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/30/1980,130.9335,69.958,64.825,215.29,#N/A N/A,124.73,132.82,125.8,122.57,95.4994,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/31/1980,132.7064,70.191,68.729,213.83,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/3/1980,134.3409,70.191,68.729,214.21,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/4/1980,134.3409,70.191,68.729,214.65,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/5/1980,136.725,70.191,68.729,214.63,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/6/1980,134.2056,70.191,68.729,213.37,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/7/1980,134.4867,70.191,68.729,209.36,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/10/1980,134.799,70.191,68.729,208.86,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/11/1980,136.6521,70.191,68.729,212.89,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/12/1980,140.1189,70.191,68.729,211.77,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/13/1980,142.0969,70.191,68.729,214.4,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/14/1980,142.7841,70.191,68.729,213.42,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/17/1980,143.4087,70.191,68.729,212.02,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/18/1980,145.4388,70.191,68.729,212.23,#N/A N/A,123.3,131.46,122.57,119.66,94.566,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
